Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
InternalHeatGains.cc,"Steam Equipment Convective Heating Rate""",,OutputProcessor::Unit::W,ZoneSteamEq(Loop).ConGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Steam Equipment Latent Gain Energy""",,OutputProcessor::Unit::J,ZoneSteamEq(Loop).LatGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Steam Equipment Latent Gain Rate""",,OutputProcessor::Unit::W,ZoneSteamEq(Loop).LatGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Steam Equipment Lost Heat Energy""",,OutputProcessor::Unit::J,ZoneSteamEq(Loop).LostEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Steam Equipment Lost Heat Rate""",,OutputProcessor::Unit::W,ZoneSteamEq(Loop).LostRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Steam Equipment Total Heating Energy""",,OutputProcessor::Unit::J,ZoneSteamEq(Loop).TotGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Steam Equipment Total Heating Rate""",,OutputProcessor::Unit::W,ZoneSteamEq(Loop).TotGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Steam Equipment District Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamPower,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Steam Equipment District Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamConsump,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Steam Equipment Radiant Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamRadGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Steam Equipment Radiant Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamRadGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Steam Equipment Convective Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamConGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Steam Equipment Convective Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamConGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Steam Equipment Latent Gain Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamLatGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Steam Equipment Latent Gain Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamLatGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Steam Equipment Lost Heat Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamLost,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Steam Equipment Lost Heat Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamLostRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Steam Equipment Total Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamTotGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Steam Equipment Total Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneSteamEq(Loop).ZonePtr).SteamTotGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Other Equipment "" + FuelTypeString + "" Rate""",,OutputProcessor::Unit::W,ZoneOtherEq(Loop).Power,"""Zone""","""Average"""
InternalHeatGains.cc,"Other Equipment "" + FuelTypeString + "" Energy""",,OutputProcessor::Unit::J,ZoneOtherEq(Loop).Consumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"Other Equipment Radiant Heating Energy""",,OutputProcessor::Unit::J,ZoneOtherEq(Loop).RadGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Other Equipment Radiant Heating Rate""",,OutputProcessor::Unit::W,ZoneOtherEq(Loop).RadGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Other Equipment Convective Heating Energy""",,OutputProcessor::Unit::J,ZoneOtherEq(Loop).ConGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Other Equipment Convective Heating Rate""",,OutputProcessor::Unit::W,ZoneOtherEq(Loop).ConGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Other Equipment Latent Gain Energy""",,OutputProcessor::Unit::J,ZoneOtherEq(Loop).LatGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Other Equipment Latent Gain Rate""",,OutputProcessor::Unit::W,ZoneOtherEq(Loop).LatGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Other Equipment Lost Heat Energy""",,OutputProcessor::Unit::J,ZoneOtherEq(Loop).LostEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Other Equipment Lost Heat Rate""",,OutputProcessor::Unit::W,ZoneOtherEq(Loop).LostRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Other Equipment Total Heating Energy""",,OutputProcessor::Unit::J,ZoneOtherEq(Loop).TotGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Other Equipment Total Heating Rate""",,OutputProcessor::Unit::W,ZoneOtherEq(Loop).TotGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Other Equipment "" + FuelTypeString + "" Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherPower,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Other Equipment "" + FuelTypeString + "" Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherConsump,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Other Equipment Radiant Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherRadGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Other Equipment Radiant Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherRadGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Other Equipment Convective Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherConGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Other Equipment Convective Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherConGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Other Equipment Latent Gain Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherLatGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Other Equipment Latent Gain Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherLatGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Other Equipment Lost Heat Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherLost,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Other Equipment Lost Heat Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherLostRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Other Equipment Total Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherTotGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Other Equipment Total Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneOtherEq(Loop).ZonePtr).OtherTotGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"""ITE CPU Electric Power""",,OutputProcessor::Unit::W,ZoneITEq(Loop).CPUPower,"""Zone""","""Average"""
InternalHeatGains.cc,"""ITE Fan Electric Power""",,OutputProcessor::Unit::W,ZoneITEq(Loop).FanPower,"""Zone""","""Average"""
InternalHeatGains.cc,"""ITE UPS Electric Power""",,OutputProcessor::Unit::W,ZoneITEq(Loop).UPSPower,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE CPU Electric Power at Design Inlet Conditions""",,OutputProcessor::Unit::W,ZoneITEq(Loop).CPUPowerAtDesign,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Fan Electric Power at Design Inlet Conditions""",,OutputProcessor::Unit::W,ZoneITEq(Loop).FanPowerAtDesign,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE UPS Heat Gain to Zone Rate""",,OutputProcessor::Unit::W,ZoneITEq(Loop).UPSGainRateToZone,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Total Heat Gain to Zone Rate""",,OutputProcessor::Unit::W,ZoneITEq(Loop).ConGainRateToZone,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE CPU Electric Energy""",,OutputProcessor::Unit::J,ZoneITEq(Loop).CPUConsumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Fan Electric Energy""",,OutputProcessor::Unit::J,ZoneITEq(Loop).FanConsumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE UPS Electric Energy""",,OutputProcessor::Unit::J,ZoneITEq(Loop).UPSConsumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE CPU Electric Energy at Design Inlet Conditions""",,OutputProcessor::Unit::J,ZoneITEq(Loop).CPUEnergyAtDesign,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Fan Electric Energy at Design Inlet Conditions""",,OutputProcessor::Unit::J,ZoneITEq(Loop).FanEnergyAtDesign,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE UPS Heat Gain to Zone Energy""",,OutputProcessor::Unit::J,ZoneITEq(Loop).UPSGainEnergyToZone,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Total Heat Gain to Zone Energy""",,OutputProcessor::Unit::J,ZoneITEq(Loop).ConGainEnergyToZone,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Standard Density Air Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZoneITEq(Loop).AirVolFlowStdDensity,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Current Density Air Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZoneITEq(Loop).AirVolFlowCurDensity,"""Zone""","""Average"""
InternalHeatGains.cc,"""ITE Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZoneITEq(Loop).AirMassFlow,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Dry-Bulb Temperature""",,OutputProcessor::Unit::C,ZoneITEq(Loop).AirInletDryBulbT,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Dewpoint Temperature""",,OutputProcessor::Unit::C,ZoneITEq(Loop).AirInletDewpointT,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Relative Humidity""",,OutputProcessor::Unit::Perc,ZoneITEq(Loop).AirInletRelHum,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Outlet Dry-Bulb Temperature""",,OutputProcessor::Unit::C,ZoneITEq(Loop).AirOutletDryBulbT,"""Zone""","""Average"""
InternalHeatGains.cc,"""ITE Supply Heat Index""",,OutputProcessor::Unit::None,ZoneITEq(Loop).SHI,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Operating Range Exceeded Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeOutOfOperRange,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Dry-Bulb Temperature Above Operating Range Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeAboveDryBulbT,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Dry-Bulb Temperature Below Operating Range Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeBelowDryBulbT,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Dewpoint Temperature Above Operating Range Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeAboveDewpointT,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Dewpoint Temperature Below Operating Range Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeBelowDewpointT,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Relative Humidity Above Operating Range Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeAboveRH,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Relative Humidity Below Operating Range Time""",,OutputProcessor::Unit::hr,ZoneITEq(Loop).TimeBelowRH,"""Zone""","""Sum"""
InternalHeatGains.cc,"ITE Air Inlet Dry-Bulb Temperature Difference Above Operating Range""",,OutputProcessor::Unit::deltaC,ZoneITEq(Loop).DryBulbTAboveDeltaT,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Dry-Bulb Temperature Difference Below Operating Range""",,OutputProcessor::Unit::deltaC,ZoneITEq(Loop).DryBulbTBelowDeltaT,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Dewpoint Temperature Difference Above Operating Range""",,OutputProcessor::Unit::deltaC,ZoneITEq(Loop).DewpointTAboveDeltaT,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Dewpoint Temperature Difference Below Operating Range""",,OutputProcessor::Unit::deltaC,ZoneITEq(Loop).DewpointTBelowDeltaT,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Relative Humidity Difference Above Operating Range""",,OutputProcessor::Unit::Perc,ZoneITEq(Loop).RHAboveDeltaRH,"""Zone""","""Average"""
InternalHeatGains.cc,"ITE Air Inlet Relative Humidity Difference Below Operating Range""",,OutputProcessor::Unit::Perc,ZoneITEq(Loop).RHBelowDeltaRH,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE CPU Electric Power""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqCPUPower,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Fan Electric Power""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqFanPower,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE UPS Electric Power""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqUPSPower,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE CPU Electric Power at Design Inlet Conditions""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqCPUPowerAtDesign,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Fan Electric Power at Design Inlet Conditions""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqFanPowerAtDesign,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE UPS Heat Gain to Zone Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqUPSGainRateToZone,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Total Heat Gain to Zone Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqConGainRateToZone,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Adjusted Return Air Temperature""",,OutputProcessor::Unit::W,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEAdjReturnTemp,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE CPU Electric Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqCPUConsumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Fan Electric Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqFanConsumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE UPS Electric Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqUPSConsumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE CPU Electric Energy at Design Inlet Conditions""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqCPUEnergyAtDesign,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Fan Electric Energy at Design Inlet Conditions""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqFanEnergyAtDesign,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE UPS Heat Gain to Zone Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqUPSGainEnergyToZone,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Total Heat Gain to Zone Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqConGainEnergyToZone,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Standard Density Air Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqAirVolFlowStdDensity,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqAirMassFlow,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Average Supply Heat Index""",,OutputProcessor::Unit::None,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqSHI,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Operating Range Exceeded Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeOutOfOperRange,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Dry-Bulb Temperature Above Operating Range Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeAboveDryBulbT,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Dry-Bulb Temperature Below Operating Range Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeBelowDryBulbT,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Dewpoint Temperature Above Operating Range Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeAboveDewpointT,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Dewpoint Temperature Below Operating Range Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeBelowDewpointT,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Relative Humidity Above Operating Range Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeAboveRH,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone ITE Any Air Inlet Relative Humidity Below Operating Range Time""",,OutputProcessor::Unit::hr,ZnRpt(ZoneITEq(Loop).ZonePtr).ITEqTimeBelowRH,"""Zone""","""Sum"""
InternalHeatGains.cc,"""Baseboard Electric Power""",,OutputProcessor::Unit::W,ZoneBBHeat(Loop).Power,"""Zone""","""Average"""
InternalHeatGains.cc,"Baseboard Electric Energy""",,OutputProcessor::Unit::J,ZoneBBHeat(Loop).Consumption,"""Zone""","""Sum"""
InternalHeatGains.cc,"""Baseboard Radiant Heating Energy""",,OutputProcessor::Unit::J,ZoneBBHeat(Loop).RadGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"""Baseboard Radiant Heating Rate""",,OutputProcessor::Unit::W,ZoneBBHeat(Loop).RadGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Baseboard Convective Heating Energy""",,OutputProcessor::Unit::J,ZoneBBHeat(Loop).ConGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"Baseboard Convective Heating Rate""",,OutputProcessor::Unit::W,ZoneBBHeat(Loop).ConGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"""Baseboard Total Heating Energy""",,OutputProcessor::Unit::J,ZoneBBHeat(Loop).TotGainEnergy,"""Zone""","""Sum"""
InternalHeatGains.cc,"""Baseboard Total Heating Rate""",,OutputProcessor::Unit::W,ZoneBBHeat(Loop).TotGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Baseboard Electric Power""",,OutputProcessor::Unit::W,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatPower,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Baseboard Electric Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatElecCons,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Baseboard Radiant Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatRadGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Baseboard Radiant Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatRadGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Baseboard Convective Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatConGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Baseboard Convective Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatConGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Baseboard Total Heating Energy""",,OutputProcessor::Unit::J,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatTotGain,"""Zone""","""Sum"""
InternalHeatGains.cc,"Zone Baseboard Total Heating Rate""",,OutputProcessor::Unit::W,ZnRpt(ZoneBBHeat(Loop).ZonePtr).BaseHeatTotGainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Contaminant Source or Sink CO2 Gain Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZoneCO2Gen(Loop).CO2GainRate,"""Zone""","""Average"""
InternalHeatGains.cc,"Zone Contaminant Source or Sink CO2 Gain Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnRpt(ZoneCO2Gen(Loop).ZonePtr).CO2Rate,"""Zone""","""Average"""
LowTempRadiantSystem.cc,"""Zone Radiant HVAC Heating Rate""",,OutputProcessor::Unit::W,HydrRadSys(Item).HeatPower,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Heating Energy""",,OutputProcessor::Unit::J,HydrRadSys(Item).HeatEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Heating Fluid Energy""",,OutputProcessor::Unit::J,HydrRadSys(Item).HeatEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"""Zone Radiant HVAC Cooling Rate""",,OutputProcessor::Unit::W,HydrRadSys(Item).CoolPower,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Cooling Energy""",,OutputProcessor::Unit::J,HydrRadSys(Item).CoolEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Cooling Fluid Energy""",,OutputProcessor::Unit::J,HydrRadSys(Item).CoolEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Mass Flow Rate""",,OutputProcessor::Unit::kg_s,HydrRadSys(Item).WaterMassFlowRate,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Inlet Temperature""",,OutputProcessor::Unit::C,HydrRadSys(Item).WaterInletTemp,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Outlet Temperature""",,OutputProcessor::Unit::C,HydrRadSys(Item).WaterOutletTemp,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Moisture Condensation Time""",,OutputProcessor::Unit::s,HydrRadSys(Item).CondCausedTimeOff,"""System""","""Sum"""
LowTempRadiantSystem.cc,"""Zone Radiant HVAC Heating Rate""",,OutputProcessor::Unit::W,CFloRadSys(Item).HeatPower,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Heating Energy""",,OutputProcessor::Unit::J,CFloRadSys(Item).HeatEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Heating Fluid Heat Transfer Energy""",,OutputProcessor::Unit::J,CFloRadSys(Item).HeatEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"""Zone Radiant HVAC Cooling Rate""",,OutputProcessor::Unit::W,CFloRadSys(Item).CoolPower,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Cooling Energy""",,OutputProcessor::Unit::J,CFloRadSys(Item).CoolEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Cooling Fluid Heat Transfer Energy""",,OutputProcessor::Unit::J,CFloRadSys(Item).CoolEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Mass Flow Rate""",,OutputProcessor::Unit::kg_s,CFloRadSys(Item).WaterMassFlowRate,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Injection Mass Flow Rate""",,OutputProcessor::Unit::kg_s,CFloRadSys(Item).WaterInjectionRate,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Recirculation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,CFloRadSys(Item).WaterRecircRate,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Inlet Temperature""",,OutputProcessor::Unit::C,CFloRadSys(Item).WaterInletTemp,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Outlet Temperature""",,OutputProcessor::Unit::C,CFloRadSys(Item).WaterOutletTemp,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Pump Inlet Temperature""",,OutputProcessor::Unit::C,CFloRadSys(Item).PumpInletTemp,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Pump Electric Power""",,OutputProcessor::Unit::W,CFloRadSys(Item).PumpPower,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Pump Electric Energy""",,OutputProcessor::Unit::J,CFloRadSys(Item).PumpEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Pump Mass Flow Rate""",,OutputProcessor::Unit::kg_s,CFloRadSys(Item).PumpMassFlowRate,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Pump Fluid Heat Gain Rate""",,OutputProcessor::Unit::W,CFloRadSys(Item).PumpHeattoFluid,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Pump Fluid Heat Gain Energy""",,OutputProcessor::Unit::J,CFloRadSys(Item).PumpHeattoFluidEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Moisture Condensation Time""",,OutputProcessor::Unit::s,CFloRadSys(Item).CondCausedTimeOff,"""System""","""Sum"""
LowTempRadiantSystem.cc,"""Zone Radiant HVAC Electric Power""",,OutputProcessor::Unit::W,ElecRadSys(Item).ElecPower,"""System""","""Average"""
LowTempRadiantSystem.cc,"Zone Radiant HVAC Electric Energy""",,OutputProcessor::Unit::J,ElecRadSys(Item).ElecEnergy,"""System""","""Sum"""
LowTempRadiantSystem.cc,"""Zone Radiant HVAC Heating Rate""",,OutputProcessor::Unit::W,ElecRadSys(Item).HeatPower,"""System""","""Average"""
